DamFunctTbl_multiplier,ShipTbl1,ShipTbl2,ShipTbl3,climate scenarios,collaboration,fragility dikes,land use scenarios,model,policy,Flood damage (Milj. Euro),Number of casualties,Costs
-0.000601635,-0.098355977,-0.052560003,0.026870118,13,1.088759179,0.063737923,urbanizationLargeAndFast,waasmodel,RfR Small Scale,37103,1480.46,70
-0.045988969,-0.03455824,0.006841267,0.057426059,27,1.270569223,0.063149126,urbanizationLargeAndFast,waasmodel,RfR Small Scale,49292,1137.2871,70
-0.019019636,0.002580801,0.063489828,-0.084519573,18,1.536374427,0.022313525,urbanizationLargeAndFast,waasmodel,RfR Small Scale,35357,821.7688,70
-0.010025853,0.01777161,0.045774419,-0.076795547,5,1.413970092,-0.095456006,urbanizationLargeAndFast,waasmodel,RfR Small Scale,15688,458.807,70
-0.097066164,-0.057246529,-0.084409258,0.063131023,19,1.371675503,-0.018345417,moreNature,waasmodel,RfR Small Scale,13075,204.48076,70
0.092266084,0.029061811,-0.059670942,-0.026978322,10,1.591774833,0.042892698,moreNature,waasmodel,RfR Small Scale,8971,315.30517,70
0.003489482,-0.035767647,-0.063323152,-0.086067463,5,1.014067995,0.037578391,sustainableGrowth,waasmodel,RfR Small Scale,14773,313.7004,70
-0.052912311,-0.03180268,-0.026799352,-0.06671276,7,1.498357433,0.00131367,NoChange,waasmodel,RfR Small Scale,11736,520.3297,70
0.082840207,-0.093591781,-0.073996852,0.010861058,25,1.359033812,-0.026946622,Deurbanization,waasmodel,RfR Small Scale,17798,352.41867,70
0.086353268,0.012238867,-0.049043146,0.078734928,21,1.216494534,-0.01464728,urbanizationLargeSteady,waasmodel,RfR Small Scale,43124,1040.9024,70
-0.063254415,-0.045125933,-0.005692503,0.049522369,7,1.215973033,0.035530537,Deurbanization,waasmodel,RfR Small Scale,10064,433.54155,70
-0.02570463,-0.08904727,0.024569346,0.067755785,3,1.14277177,-0.054018717,NoChange,waasmodel,RfR Small Scale,11397,451.79709,70
0.064956851,-0.001504557,0.042631296,0.063210688,1,1.460588262,-0.069158821,Deurbanization,waasmodel,RfR Small Scale,5962,206.29908,70
-0.027982313,0.0158438,-0.026041963,-0.043657406,5,1.182165111,-0.01796912,urbanizationLargeSteady,waasmodel,RfR Small Scale,16200,546.3329,70
0.0882624,0.082471275,-0.01558515,0.057632508,20,1.281622082,0.071215091,NoChange,waasmodel,RfR Small Scale,14785,315.58609,70
-0.034797017,0.049541289,-0.073062149,0.00080734,18,1.107038969,-0.087516988,NoChange,waasmodel,RfR Small Scale,19068,473.80904,70
-0.007019022,0.068194332,0.001754321,-0.02640606,9,1.504851749,-0.099204064,urbanizationDeurbanization,waasmodel,RfR Small Scale,18332,333.6486,70
-0.094833407,-0.013023475,0.011973845,-0.050506499,5,1.562317176,0.030013977,urbanizationLargeAndFast,waasmodel,RfR Small Scale,16412,424.4778,70
-0.053520994,-0.007591344,-0.036488409,0.014737631,22,1.071786707,-0.078325464,urbanizationLargeSteady,waasmodel,RfR Small Scale,57698,1520.66526,70
0.038248179,-0.015853265,0.058649775,0.078981136,14,1.339731552,0.031291438,Deurbanization,waasmodel,RfR Small Scale,19878,583.15766,70
0.028053876,-0.013457629,0.069025844,-0.062402346,22,1.039649443,0.059342018,urbanizationLargeAndFast,waasmodel,RfR Small Scale,64627,1511.93678,70
-0.071567557,-0.000774124,-0.092260145,-0.039535793,3,1.416672093,-0.059057668,urbanizationDeurbanization,waasmodel,RfR Small Scale,15190,697.4345,70
-0.06892054,-0.081106662,-0.083562584,0.094032703,8,1.3621786,0.071879054,Deurbanization,waasmodel,RfR Small Scale,12530,410.36635,70
0.047702427,0.085820914,-0.098938123,0.097636041,17,1.454934757,0.060301219,urbanizationLargeAndFast,waasmodel,RfR Small Scale,31599,777.3134,70
-0.069331089,-0.095201316,0.034933627,0.036540038,1,1.354787794,-0.004062718,urbanizationDeurbanization,waasmodel,RfR Small Scale,9479,400.1994,70
0.09030182,-0.047513875,0.093051489,-0.022696779,19,1.305754479,-0.091187902,NoChange,waasmodel,RfR Small Scale,14665,204.07079,70
0.052468291,0.062703342,-0.075251612,-0.095135143,15,1.451276832,-0.082720523,urbanizationLargeAndFast,waasmodel,RfR Small Scale,24668,857.7775,70
-0.058659969,0.072661009,0.047724597,-0.040729226,16,1.271697801,0.018803905,urbanizationDeurbanization,waasmodel,RfR Small Scale,20891,708.68988,70
0.015274532,-0.025206535,0.012113316,-0.064210116,18,1.010708323,-0.038151395,moreNature,waasmodel,RfR Small Scale,20896,482.04904,70
0.016240929,0.026453062,-0.028562094,-0.08915603,23,1.310005942,-0.046053129,moreNature,waasmodel,RfR Small Scale,36911,1008.34744,70
0.082555382,-0.094325637,0.060258815,-0.049545073,19,1.513509539,0.038725637,NoChange,waasmodel,RfR Small Scale,16026,213.43972,70
0.076945231,-0.069369124,0.033815686,0.048553624,9,1.056480952,-0.013509197,urbanizationLargeAndFast,waasmodel,RfR Small Scale,20477,385.3451,70
0.013675725,0.008014587,-0.003002732,0.095904902,27,1.238089104,-0.021795225,moreNature,waasmodel,RfR Small Scale,27349,688.26137,70
-0.037914005,0.072275634,-0.001280656,0.003936745,21,1.275039276,0.040679344,urbanizationLargeAndFast,waasmodel,RfR Small Scale,42906,1120.6791,70
0.062262389,-0.00624772,0.017004092,0.047195934,21,1.051653217,7.84E-05,Deurbanization,waasmodel,RfR Small Scale,22161,521.02147,70
-0.013525359,0.080551116,-0.031935319,-0.040259949,18,1.111122676,-0.021489448,moreNature,waasmodel,RfR Small Scale,20553,482.04904,70
-0.083122885,-0.071896798,0.073839666,-0.058138198,2,1.387835292,-0.053769893,moreNature,waasmodel,RfR Small Scale,13112,322.32505,70
0.034173243,0.023981212,0.057312079,0.026265206,3,1.449989282,0.028173869,urbanizationLargeSteady,waasmodel,RfR Small Scale,21190,887.3588,70
-0.004297424,0.059264057,0.017919325,0.01759927,19,1.269641232,0.084599119,urbanizationLargeSteady,waasmodel,RfR Small Scale,24003,408.3659,70
0.031521859,0.092355878,-0.011482539,0.085591539,6,1.315750658,0.069269337,Deurbanization,waasmodel,RfR Small Scale,11869,428.15011,70
-0.072082472,0.057890883,0.039279424,-0.098583821,16,1.085086752,0.040347119,urbanizationLargeSteady,waasmodel,RfR Small Scale,24978,918.64858,70
-0.041042695,-0.080305431,0.054876051,0.077615584,2,1.02401988,-0.031770529,urbanizationDeurbanization,waasmodel,RfR Small Scale,20339,501.16477,70
-0.097600716,0.098589285,0.055467247,-0.050128459,24,1.194998614,0.027208701,sustainableGrowth,waasmodel,RfR Small Scale,41028,686.37921,70
0.071132001,-0.043524413,-0.099848177,-0.01769303,11,1.186217486,0.09000803,urbanizationLargeSteady,waasmodel,RfR Small Scale,20598,654.9469,70
-0.076984508,0.008716842,0.025559035,0.049851807,15,1.079553549,0.067172438,urbanizationDeurbanization,waasmodel,RfR Small Scale,20644,747.7034,70
0.046273999,-0.055857649,-0.066665308,0.006049131,8,1.032971257,0.073139486,NoChange,waasmodel,RfR Small Scale,16021,524.97874,70
0.07335257,0.038846099,0.05199529,0.092606503,13,1.457959861,-0.003027403,urbanizationDeurbanization,waasmodel,RfR Small Scale,32352,1291.4929,70
-0.030784655,0.059007518,-0.057124756,-0.02285772,29,1.303446538,-0.033028067,Deurbanization,waasmodel,RfR Small Scale,20304,391.80411,70
0.057610692,-0.061425435,-0.017531119,0.01428568,26,1.304006903,0.009768421,Deurbanization,waasmodel,RfR Small Scale,22937,446.29705,70
-0.036371165,0.052035838,0.052115486,-0.001330355,25,1.098185049,0.032942893,moreNature,waasmodel,RfR Small Scale,21943,424.75522,70
-0.065272793,-0.028558274,0.056779157,-0.002667985,24,1.004770655,0.073907757,urbanizationLargeSteady,waasmodel,RfR Small Scale,46866,781.87548,70
0.097899278,-0.076313352,0.098474131,-0.020930209,9,1.113273977,0.093478252,urbanizationDeurbanization,waasmodel,RfR Small Scale,19300,335.7544,70
-0.02309026,-0.070911813,0.061432667,0.004202906,16,1.023232737,-0.092227128,moreNature,waasmodel,RfR Small Scale,14456,404.49404,70
-0.091217111,-0.084583999,-0.044818198,-0.046437936,14,1.406170918,0.044433085,sustainableGrowth,waasmodel,RfR Small Scale,27350,1052.01792,70
-0.070689633,-0.08730623,-0.033054366,0.023722342,18,1.135001554,0.026968949,urbanizationLargeSteady,waasmodel,RfR Small Scale,32297,763.7767,70
0.00639727,0.069380938,-0.053993477,-0.074924355,12,1.158003502,-0.089945479,sustainableGrowth,waasmodel,RfR Small Scale,26369,685.25584,70
-0.066771303,-0.062636421,0.077720047,-0.014114304,28,1.393678415,-0.076793934,urbanizationDeurbanization,waasmodel,RfR Small Scale,42812,1001.9046,70
0.013502059,-0.063213782,0.029679651,-0.053573939,4,1.008586566,-0.001863798,Deurbanization,waasmodel,RfR Small Scale,14678,521.68538,70
0.059609592,-0.012113031,0.080192774,-0.01255749,23,1.587893419,-0.080989779,sustainableGrowth,waasmodel,RfR Small Scale,52272,1523.9551,70
-0.030217376,0.071018299,0.056827711,0.002449502,22,1.50238012,-0.011223282,urbanizationLargeSteady,waasmodel,RfR Small Scale,59119,1488.82906,70
-0.025412846,-0.030703979,-0.068378629,-0.094619911,17,1.433943384,-0.053478927,urbanizationDeurbanization,waasmodel,RfR Small Scale,24606,669.9066,70
-0.005876099,-0.041459874,-0.069112175,-0.093862469,19,1.550457996,0.020406244,Deurbanization,waasmodel,RfR Small Scale,13677,171.58233,70
0.024053276,0.077864824,-0.006077481,-0.063657862,14,1.39949395,-0.018759432,urbanizationDeurbanization,waasmodel,RfR Small Scale,30979,1366.3914,70
-0.006634777,0.045306255,-0.000497171,0.037695755,5,1.2574315,0.091740843,moreNature,waasmodel,RfR Small Scale,10284,204.39478,70
-0.0820809,-0.055407532,0.092538958,-0.089588902,13,1.062088564,-0.060915889,urbanizationLargeAndFast,waasmodel,RfR Small Scale,29812,1439.986,70
-0.050280895,0.07336369,0.039985539,-0.026370891,29,1.073044913,0.095425246,sustainableGrowth,waasmodel,RfR Small Scale,36453,899.6053,70
-0.06798906,-0.043196661,-0.053105401,0.042447902,15,1.14611409,0.015786659,urbanizationDeurbanization,waasmodel,RfR Small Scale,19096,653.9624,70
0.09354214,0.04850135,-0.076172326,-0.000451548,16,1.095847656,-0.071915613,moreNature,waasmodel,RfR Small Scale,15045,404.49404,70
0.004389607,0.095412798,0.003063987,0.060910559,28,1.520991137,0.079826744,sustainableGrowth,waasmodel,RfR Small Scale,53084,1108.57222,70
0.083400131,0.025601187,0.075863816,0.080559528,18,1.390693245,-0.025935238,urbanizationLargeSteady,waasmodel,RfR Small Scale,34742,1021.5069,70
-0.032699795,0.070185846,-0.041299698,0.02982127,29,1.571427461,0.017053029,sustainableGrowth,waasmodel,RfR Small Scale,34700,759.617,70
0.087723683,-0.0671246,0.066396519,0.093530037,8,1.591191576,0.005994955,NoChange,waasmodel,RfR Small Scale,16109,524.74264,70
-0.087586556,0.019612145,-0.03928443,-0.007397672,22,1.210162433,-0.085054764,sustainableGrowth,waasmodel,RfR Small Scale,48188,1164.35,70
-0.080638542,0.053439678,0.038717401,0.018573284,27,1.301063126,-0.024517943,Deurbanization,waasmodel,RfR Small Scale,20983,556.11088,70
-0.090440446,-0.086766796,0.027524703,-0.073474288,25,1.476134022,0.068946514,Deurbanization,waasmodel,RfR Small Scale,17269,354.53632,70
0.011489519,-0.010863168,-0.021116826,-0.032134942,21,1.463050182,-0.019304616,urbanizationLargeAndFast,waasmodel,RfR Small Scale,43829,1049.7041,70
0.010013834,0.022087148,0.003372067,0.01683171,7,1.143387743,-0.05835918,NoChange,waasmodel,RfR Small Scale,10262,504.2058,70
0.014393882,-0.024155079,-0.002497748,0.005444046,16,1.530059261,0.034993564,urbanizationDeurbanization,waasmodel,RfR Small Scale,22796,791.21088,70
-0.026391923,0.013421895,-0.006772389,0.03171461,7,1.566942777,-0.099690504,urbanizationLargeAndFast,waasmodel,RfR Small Scale,15049,775.4122,70
0.000583093,-0.053328273,0.047517283,0.043074142,11,1.000099901,-0.051193798,urbanizationLargeAndFast,waasmodel,RfR Small Scale,16587,619.1801,70
-0.036698842,-0.096890046,-0.065141629,0.062173281,10,1.209656704,0.045669497,NoChange,waasmodel,RfR Small Scale,8516,315.30517,70
-0.078770387,-0.085990202,-0.037345452,-0.087938033,11,1.049282076,0.002634057,urbanizationLargeAndFast,waasmodel,RfR Small Scale,15278,501.5374,70
0.002208838,-0.025985524,-0.067768282,-0.021724021,16,1.026580074,0.021614911,urbanizationLargeAndFast,waasmodel,RfR Small Scale,27820,894.33097,70
-0.013146877,0.037762572,-0.090627812,0.027962917,28,1.569990069,0.080141703,urbanizationDeurbanization,waasmodel,RfR Small Scale,51457,1141.89302,70
0.029557388,0.071959764,0.048814767,-0.041533617,6,1.5833398,-0.035861997,sustainableGrowth,waasmodel,RfR Small Scale,20988,786.746,70
-0.019530662,-0.083732595,-0.038929715,-0.062981276,5,1.349148312,-0.001452265,urbanizationLargeAndFast,waasmodel,RfR Small Scale,17408,422.6898,70
-0.071877868,0.07122296,-0.055359283,0.099220401,7,1.375611072,-0.072508514,urbanizationLargeSteady,waasmodel,RfR Small Scale,14027,786.5407,70
0.064429749,0.013942475,-0.058857368,0.064130922,28,1.036306377,-0.08703672,Deurbanization,waasmodel,RfR Small Scale,25728,444.10009,70
0.004773062,0.041773107,-0.097709261,0.017635078,10,1.123893877,-0.010184192,sustainableGrowth,waasmodel,RfR Small Scale,12998,550.2909,70
0.044797547,-0.098618512,0.079923378,0.058747023,5,1.21910161,0.076756709,Deurbanization,waasmodel,RfR Small Scale,8740,149.97379,70
-0.087098152,-0.07992373,0.080766487,0.007245382,16,1.474878696,-0.042215467,urbanizationDeurbanization,waasmodel,RfR Small Scale,20258,715.4827,70
0.018244733,-0.052950558,-0.060723317,0.009471166,2,1.408689008,0.073300154,urbanizationDeurbanization,waasmodel,RfR Small Scale,22430,496.30357,70
0.058441562,0.090030202,0.010973838,-0.022192125,2,1.597985406,-0.024289066,urbanizationLargeAndFast,waasmodel,RfR Small Scale,23358,554.65327,70
-0.011538109,-0.060153131,-0.081177976,0.074893435,5,1.49555667,-0.035179425,NoChange,waasmodel,RfR Small Scale,10019,276.37506,70
0.025667962,0.02518915,0.061014572,0.070712232,4,1.05775293,-0.040051745,urbanizationDeurbanization,waasmodel,RfR Small Scale,22517,1185.9625,70
-0.035819775,0.093969027,0.052818628,0.019672124,3,1.479473322,0.058654646,NoChange,waasmodel,RfR Small Scale,13571,540.8429,70
0.046587136,0.01821967,-0.096113182,-0.014795529,17,1.443767605,0.068283208,urbanizationLargeAndFast,waasmodel,RfR Small Scale,32423,879.7134,70
-0.008337645,-0.036177896,-0.00917465,-0.08201113,29,1.313867235,0.065939682,urbanizationLargeSteady,waasmodel,RfR Small Scale,41255,889.0367,70
-0.011036983,-0.004567205,0.066685856,0.037387428,2,1.557808772,0.023111801,NoChange,waasmodel,RfR Small Scale,15334,258.40273,70
-0.009241677,0.028410237,0.098079834,-0.038324256,11,1.240765919,0.014451382,sustainableGrowth,waasmodel,RfR Small Scale,14204,450.7421,70
0.07221041,0.009949663,-0.061129721,-0.037979078,26,1.579083528,-0.00393858,sustainableGrowth,waasmodel,RfR Small Scale,42873,932.91164,70
-0.089776972,0.083654536,-0.096974494,-0.005111379,21,1.435073932,0.092698526,sustainableGrowth,waasmodel,RfR Small Scale,34777,947.846,70
0.060872889,0.033943155,-0.085038416,-0.023828179,2,1.099195241,0.009008442,urbanizationDeurbanization,waasmodel,RfR Small Scale,21539,395.59067,70
0.066286982,-0.092358042,-0.095030257,-0.072876102,19,1.314485871,-0.068576906,urbanizationLargeAndFast,waasmodel,RfR Small Scale,24823,442.4064,70
0.074371824,-0.09591266,-0.030496781,0.064808793,27,1.441225323,0.092105353,Deurbanization,waasmodel,RfR Small Scale,24114,481.54003,70
0.059281242,0.036180408,-0.032466848,-0.03604386,4,1.259956607,-0.079589041,moreNature,waasmodel,RfR Small Scale,16566,708.67767,70
0.087180194,0.004598948,-0.023094378,-0.046320133,15,1.169085396,0.028610263,Deurbanization,waasmodel,RfR Small Scale,11683,350.90829,70
-0.048446712,-0.084092458,-0.093394751,-0.004394068,17,1.478193074,0.054132218,urbanizationLargeAndFast,waasmodel,RfR Small Scale,29581,777.3134,70
0.035427717,0.026992561,-0.000875502,-0.031925505,8,1.018809297,-0.055441265,urbanizationDeurbanization,waasmodel,RfR Small Scale,20597,856.8201,70
-0.042453952,0.023319625,0.093744245,-0.009224527,16,1.311225199,-0.097417725,urbanizationLargeSteady,waasmodel,RfR Small Scale,25301,845.9603,70
-0.092411488,0.019027728,-0.018622856,-0.089624586,4,1.249514569,0.0289748,urbanizationDeurbanization,waasmodel,RfR Small Scale,20955,1127.9993,70
-0.060382752,-0.04163234,-0.059481836,0.074218141,7,1.511596646,0.082013092,urbanizationLargeSteady,waasmodel,RfR Small Scale,19079,817.6651,70
-0.064294633,-0.015538077,-0.098542756,-0.0617797,23,1.472748985,-0.028753594,Deurbanization,waasmodel,RfR Small Scale,29328,842.78395,70
0.098958529,0.05425586,-0.07990274,0.098710225,18,1.145024839,0.088365569,NoChange,waasmodel,RfR Small Scale,23218,490.909,70
0.012089992,-0.011426309,0.075056892,0.022387417,15,1.410551528,-0.04520528,urbanizationDeurbanization,waasmodel,RfR Small Scale,20569,653.9624,70
0.053417082,0.050708414,0.031529367,-0.052744301,19,1.489779305,0.091417345,sustainableGrowth,waasmodel,RfR Small Scale,21799,359.9783,70
-0.099848305,0.033200753,0.044544407,-0.060128227,11,1.33269421,-0.0054996,urbanizationDeurbanization,waasmodel,RfR Small Scale,13496,434.811,70
0.097450274,0.017359631,0.095302103,-0.055128001,21,1.022645336,0.002121776,moreNature,waasmodel,RfR Small Scale,26268,615.35511,70
0.019195998,0.093170989,0.092220342,-0.030685018,28,1.101291691,-0.059265013,urbanizationLargeSteady,waasmodel,RfR Small Scale,54045,1219.8719,70
-0.092281476,-0.046579762,0.032753145,0.030453205,25,1.2288852,-0.016502115,NoChange,waasmodel,RfR Small Scale,19168,444.15578,70
-0.081444245,-0.065951658,0.054340819,-0.069612093,12,1.258443411,0.046007833,Deurbanization,waasmodel,RfR Small Scale,18855,527.57388,70
-0.056555006,0.055100026,0.0191079,0.075846965,23,1.42266278,-0.056193006,NoChange,waasmodel,RfR Small Scale,34740,1008.34744,70
0.080056462,0.047661628,0.000119777,0.072478692,4,1.115690728,-0.080592971,NoChange,waasmodel,RfR Small Scale,16616,708.67767,70
-0.055710757,0.074263608,-0.042862491,-0.010012206,24,1.078487045,-0.02746839,Deurbanization,waasmodel,RfR Small Scale,26873,504.68065,70
0.07608189,0.027913281,-0.014650478,-0.08304388,6,1.20288522,0.081325554,urbanizationDeurbanization,waasmodel,RfR Small Scale,20622,821.92618,70
0.007100595,-0.031067621,0.022996284,-0.020529973,13,1.15440239,-0.064822881,NoChange,waasmodel,RfR Small Scale,20106,811.8972,70
0.077739495,0.046625578,-0.09565817,-0.077779533,1,1.469227402,-0.036670897,Deurbanization,waasmodel,RfR Small Scale,5985,206.29908,70
0.078778213,0.052709539,-0.062762349,0.020780214,14,1.355357533,-0.088533156,NoChange,waasmodel,RfR Small Scale,21393,751.65834,70
0.053772137,0.09403682,0.038373593,0.045710599,6,1.58643445,-0.091388339,urbanizationLargeAndFast,waasmodel,RfR Small Scale,23504,891.2276,70
0.001077892,0.041259104,-0.072166951,-0.027663887,26,1.221438347,-0.047336653,Deurbanization,waasmodel,RfR Small Scale,22586,448.2458,70
-0.014766318,0.038166504,-0.071138094,-0.086553266,26,1.161702951,-0.073913962,urbanizationLargeAndFast,waasmodel,RfR Small Scale,49231,1080.892,70
0.09072453,0.032051313,0.020519988,-0.055616257,13,1.473328505,-0.014928193,urbanizationLargeAndFast,waasmodel,RfR Small Scale,36543,1425.6556,70
-0.010432592,-0.099881073,0.086225323,-0.043538366,28,1.438918368,-0.045196747,urbanizationLargeAndFast,waasmodel,RfR Small Scale,56855,1249.0576,70
0.049710354,0.032464111,0.066857275,-0.023505634,9,1.308684945,-0.006437615,NoChange,waasmodel,RfR Small Scale,12999,224.41427,70
0.017448485,0.037118816,0.061720549,0.013515254,25,1.280336864,0.007862993,Deurbanization,waasmodel,RfR Small Scale,17583,279.00875,70
0.063904123,0.057596458,0.067617285,-0.068937438,10,1.399649248,-0.009573917,moreNature,waasmodel,RfR Small Scale,8766,314.73845,70
-0.041610271,0.038466635,-0.090249029,0.023076924,5,1.198097601,0.040834787,urbanizationLargeAndFast,waasmodel,RfR Small Scale,17378,424.4778,70
-0.07903656,-0.044074085,-0.005310333,-0.009751921,14,1.23118852,-0.093719736,urbanizationDeurbanization,waasmodel,RfR Small Scale,26742,1249.5456,70
-0.023506142,-0.049292917,0.07203715,-0.094224512,25,1.492916129,0.084241128,urbanizationLargeAndFast,waasmodel,RfR Small Scale,40702,783.1612,70
0.070520497,0.097864504,0.088715175,-0.045272405,9,1.299792924,0.033298068,sustainableGrowth,waasmodel,RfR Small Scale,17139,314.4013,70
0.016664218,-0.068510565,-0.076541404,-0.053706857,27,1.396879319,-0.085983644,moreNature,waasmodel,RfR Small Scale,26150,607.21755,70
0.030395765,0.094891254,-0.054922994,0.089148767,1,1.064296065,-0.081404012,sustainableGrowth,waasmodel,RfR Small Scale,9960,452.245,70
